Interval = 1 sec ,,,,,,,,,,,
SEQ, TEMPERATURE(0.01 degreeC), HUMIDITY(0.01), AMBIENT LIGHT, BAROMETRIC PRESSURE, SOUND NOISE, eTVOC, eCO2,FLAGnotburn,FLAGburn,FLAGnotburn,FLAGburn
23,3106,5338,81,997300,8123,125,1224,1,0,1,0
24,3104,5364,81,997302,8342,125,1224,1,0,1,0
25,3103,5390,76,997305,8303,122,1207,1,0,1,0
26,3102,5408,79,997304,8528,122,1207,1,0,1,0
27,3100,5419,81,997303,8468,118,1181,1,0,1,0
28,3100,5418,81,997306,8387,121,1195,1,0,1,0
29,3101,5416,81,997305,8445,118,1181,1,0,1,0
30,3102,5410,81,997302,8553,118,1181,1,0,1,0
31,3103,5407,81,997304,8500,118,1181,1,0,1,0
32,3105,5407,81,997299,8438,118,1181,1,0,1,0
33,3105,5413,81,997299,8466,118,1181,1,0,1,0
34,3107,5421,81,997298,8346,118,1181,1,0,1,0
35,3107,5438,83,997301,8609,116,1163,1,0,1,0
36,3106,5457,83,997304,8436,116,1163,1,0,1,0
37,3104,5473,81,997307,8469,112,1137,1,0,1,0
38,3101,5489,72,997310,8302,114,1150,1,0,1,0
39,3102,5490,79,997309,8079,114,1150,1,0,1,0
40,3102,5490,81,997307,8162,112,1137,1,0,1,0
41,3103,5482,81,997305,8210,112,1137,1,0,1,0
42,3105,5472,81,997302,8391,112,1137,1,0,1,0
43,3105,5464,81,997299,8283,112,1137,1,0,1,0
44,3105,5450,83,997301,8326,117,1168,1,0,1,0
45,3106,5438,83,997305,8129,117,1168,1,0,1,0
46,3106,5422,83,997304,8131,117,1168,1,0,1,0
47,3107,5407,81,997300,8375,117,1168,1,0,1,0
48,3109,5390,79,997295,9641,118,1181,1,0,1,0
49,3108,5379,76,997297,8562,121,1195,1,0,1,0
50,3110,5364,79,997296,8293,121,1195,1,0,1,0
51,3110,5351,79,997297,8352,122,1207,1,0,1,0
52,3107,5346,79,997299,8273,122,1207,1,0,1,0
53,3107,5334,81,997298,8254,127,1235,1,0,1,0
54,3107,5326,81,997300,8201,127,1235,1,0,1,0
55,3106,5319,81,997303,8506,129,1252,1,0,1,0
56,3108,5309,79,997305,8616,131,1266,1,0,1,0
57,3107,5308,79,997304,8425,131,1266,1,0,1,0
58,3106,5307,79,997300,8510,131,1266,1,0,1,0
59,3106,5302,79,997301,8203,134,1281,1,0,1,0
60,3104,5293,81,997300,8779,134,1281,1,0,1,0
61,3106,5273,79,997298,8631,138,1307,1,0,1,0
62,3105,5257,79,997294,8662,134,1281,1,0,1,0
63,3107,5240,79,997294,8391,143,1341,1,0,1,0
64,3108,5229,76,997295,8272,143,1341,1,0,1,0
65,3107,5225,79,997294,8075,143,1341,1,0,1,0
66,3108,5223,79,997298,8243,142,1338,1,0,1,0
67,3106,5228,76,997300,8993,145,1356,1,0,1,0
68,3108,5239,79,997299,8503,142,1338,1,0,1,0
69,3108,5254,79,997296,8621,142,1338,1,0,1,0
70,3109,5275,79,997293,9181,140,1321,1,0,1,0
71,3109,5308,74,997292,8615,136,1295,1,0,1,0
72,3108,5342,79,997295,9282,134,1281,1,0,1,0
73,3106,5383,79,997301,8394,129,1248,1,0,1,0
74,3106,5419,79,997300,8589,122,1207,1,0,1,0
75,3104,5449,79,997302,8474,121,1195,1,0,1,0
76,3104,5467,81,997305,8449,121,1195,1,0,1,0
77,3107,5463,79,997303,8488,118,1181,1,0,1,0
78,3108,5451,81,997301,8722,118,1181,1,0,1,0
79,3110,5420,81,997303,9531,122,1204,1,0,1,0
80,3109,5380,79,997305,8272,122,1204,1,0,1,0
81,3107,5342,81,997304,8296,127,1238,1,0,1,0
82,3106,5303,79,997301,8460,129,1252,1,0,1,0
83,3105,5269,79,997301,8555,131,1266,1,0,1,0
84,3106,5241,79,997303,8225,134,1281,1,0,1,0
85,3104,5223,79,997303,8961,140,1321,1,0,1,0
86,3105,5205,76,997302,8239,140,1321,1,0,1,0
87,3103,5197,74,997298,8128,142,1338,1,0,1,0
88,3103,5187,74,997297,8277,142,1338,1,0,1,0
89,3104,5182,74,997303,8627,138,1310,1,0,1,0
90,3104,5188,74,997306,8543,142,1338,1,0,1,0
91,3106,5201,74,997304,8549,138,1310,1,0,1,0
92,3103,5227,76,997303,9239,138,1310,1,0,1,0
93,3103,5241,74,997303,8140,138,1310,1,0,1,0
94,3101,5250,74,997301,8381,138,1310,1,0,1,0
95,3099,5255,74,997302,8137,136,1295,1,0,1,0
96,3101,5267,76,997301,8381,136,1295,1,0,1,0
97,3099,5301,76,997303,8394,134,1281,1,0,1,0
98,3099,5337,76,997304,8262,134,1281,1,0,1,0
99,3100,5373,76,997306,8211,129,1248,1,0,1,0
100,3098,5408,76,997310,8113,127,1235,1,0,1,0
101,3099,5442,76,997311,8272,127,1235,1,0,1,0
102,3097,5492,79,997311,8335,118,1181,1,0,1,0
103,3096,5539,76,997306,8120,117,1168,1,0,1,0
104,3093,5572,76,997308,8241,114,1153,1,0,1,0
105,3092,5588,79,997312,8249,110,1125,1,0,1,0
106,3092,5586,79,997311,8171,110,1125,1,0,1,0
107,3089,5577,79,997311,8286,108,1113,1,0,1,0
108,3088,5567,79,997309,8340,108,1113,1,0,1,0
109,3088,5546,79,997311,8304,112,1140,1,0,1,0
110,3084,5526,79,997305,8391,118,1178,1,0,1,0
111,3085,5493,79,997298,8048,118,1178,1,0,1,0
112,3084,5452,79,997295,8249,122,1207,1,0,1,0
113,3083,5414,76,997292,8193,125,1224,1,0,1,0
114,3085,5374,79,997295,8244,127,1238,1,0,1,0
115,3083,5345,79,997297,8200,133,1277,1,0,1,0
116,3083,5323,79,997296,8273,135,1291,1,0,1,0
117,3082,5310,76,997292,8158,135,1291,1,0,1,0
118,3081,5298,74,997289,8158,140,1324,1,0,1,0
119,3082,5285,76,997287,8309,145,1352,1,0,1,0
120,3081,5274,76,997285,8478,145,1352,1,0,1,0
121,3080,5256,74,997284,8223,148,1372,1,0,1,0
122,3079,5248,74,997280,8158,150,1389,1,0,1,0
123,3078,5244,74,997276,8401,152,1404,1,0,1,0
124,3077,5244,74,997277,8278,156,1429,1,0,1,0
125,3074,5254,79,997275,8253,156,1429,1,0,1,0
126,3073,5258,76,997275,8276,156,1429,1,0,1,0
127,3072,5260,76,997270,8420,173,1502,1,0,1,0
128,3070,5259,76,997274,8518,158,1441,1,0,1,0
129,3069,5258,76,997280,8343,155,1420,1,0,1,0
130,3069,5252,76,997283,9291,163,1474,1,0,1,0
131,3066,5254,79,997285,8303,163,1474,1,0,1,0
132,3066,5254,76,997287,8702,163,1474,1,0,1,0
133,3065,5254,76,997284,8619,163,1474,1,0,1,0
134,3063,5258,65,997281,8184,166,1495,1,0,1,0
135,3063,5255,65,997276,8275,163,1474,1,0,1,0
136,3063,5252,65,997273,8245,163,1474,1,0,1,0
137,3065,5247,65,997274,8351,166,1495,1,0,1,0
138,3066,5242,72,997273,8456,166,1495,1,0,1,0
139,3067,5241,70,997272,9098,166,1495,1,0,1,0
140,3067,5236,67,997273,9394,163,1474,1,0,1,0
141,3068,5228,70,997278,8684,166,1495,1,0,1,0
142,3069,5218,65,997276,8437,169,1496,1,0,1,0
143,3069,5207,70,997276,8299,172,1500,1,0,1,0
144,3070,5196,72,997278,8244,172,1500,1,0,1,0
145,3071,5188,74,997277,8261,176,1506,1,0,1,0
146,3072,5187,74,997273,8140,172,1500,1,0,1,0
147,3072,5190,74,997275,8352,172,1500,1,0,1,0
148,3072,5197,72,997269,8272,169,1496,1,0,1,0
149,3073,5197,72,997269,9162,172,1500,1,0,1,0
150,3073,5197,72,997268,8158,172,1500,1,0,1,0
151,3074,5194,72,997264,8420,172,1500,1,0,1,0
152,3074,5193,72,997266,8358,172,1500,1,0,1,0
153,3074,5201,67,997269,8332,172,1500,1,0,1,0
154,3072,5211,65,997273,8134,172,1500,1,0,1,0
155,3071,5223,65,997276,8144,172,1500,1,0,1,0
156,3072,5229,67,997276,8413,176,1506,1,0,1,0
157,3071,5233,65,997276,8157,172,1500,1,0,1,0
158,3072,5227,67,997275,8333,176,1506,1,0,1,0
159,3074,5222,65,997277,8598,173,1502,1,0,1,0
160,3073,5220,76,997278,8285,176,1506,1,0,1,0
161,3074,5217,76,997278,8534,176,1506,1,0,1,0
162,3074,5218,74,997276,8552,176,1506,1,0,1,0
163,3073,5215,76,997274,8483,172,1500,1,0,1,0
164,3075,5205,76,997270,8258,179,1512,1,0,1,0
165,3077,5195,74,997268,8377,176,1506,1,0,1,0
166,3081,5177,74,997268,8153,159,1445,1,0,1,0
167,3084,5163,74,997266,8479,173,1502,1,0,1,0
168,3084,5158,74,997265,8293,176,1506,1,0,1,0
169,3084,5154,72,997266,8148,176,1506,1,0,1,0
170,3084,5156,74,997269,8370,176,1506,1,0,1,0
171,3086,5164,72,997264,8115,171,1499,1,0,1,0
172,3086,5175,74,997268,8274,168,1495,1,0,1,0
173,3086,5192,76,997266,8216,168,1495,1,0,1,0
174,3085,5202,76,997265,8319,171,1499,1,0,1,0
175,3084,5201,74,997267,8220,166,1491,1,0,1,0
176,3082,5201,72,997270,8056,166,1491,1,0,1,0
177,3083,5196,74,997277,8379,166,1491,1,0,1,0
178,3083,5197,76,997279,8504,163,1470,1,0,1,0
179,3084,5195,74,997286,8482,163,1470,1,0,1,0
180,3086,5190,74,997287,8540,163,1470,1,0,1,0
181,3086,5190,74,997286,8371,159,1445,1,0,1,0
182,3087,5185,74,997283,8497,163,1470,1,0,1,0
183,3087,5189,74,997284,8353,159,1445,1,0,1,0
184,3086,5204,74,997283,8574,155,1420,1,0,1,0
185,3087,5222,74,997285,8239,155,1420,1,0,1,0
186,3087,5248,74,997286,8405,155,1420,1,0,1,0
187,3086,5272,74,997286,8221,152,1404,1,0,1,0
188,3085,5284,72,997284,8198,150,1389,1,0,1,0
189,3083,5289,72,997281,8372,147,1367,1,0,1,0
190,3082,5290,72,997276,8216,148,1372,1,0,1,0
191,3079,5299,72,997279,8165,150,1389,1,0,1,0
192,3076,5307,72,997277,8584,150,1389,1,0,1,0
193,3073,5314,67,997281,8425,150,1389,1,0,1,0
194,3069,5315,72,997278,8386,150,1389,1,0,1,0
195,3068,5307,72,997276,9460,166,1495,1,0,1,0
196,3068,5298,72,997279,8312,146,1360,1,0,1,0
197,3068,5294,72,997285,8099,148,1376,1,0,1,0
198,3067,5301,72,997282,8050,148,1376,1,0,1,0
199,3067,5308,70,997278,8305,152,1404,1,0,1,0
200,3063,5322,70,997280,8130,152,1404,1,0,1,0
201,3060,5329,70,997281,8304,156,1425,1,0,1,0
202,3061,5321,70,997277,8153,156,1425,1,0,1,0
203,3060,5317,70,997276,8232,156,1425,1,0,1,0
204,3059,5303,70,997272,8115,161,1458,1,0,1,0
205,3059,5290,72,997268,8364,161,1458,1,0,1,0
206,3057,5279,72,997267,8329,161,1458,1,0,1,0
207,3057,5266,72,997269,8579,161,1458,1,0,1,0
208,3057,5259,72,997269,8252,166,1495,1,0,1,0
209,3057,5259,72,997267,8271,166,1495,1,0,1,0
210,3055,5266,72,997270,8322,166,1495,1,0,1,0
211,3054,5278,72,997272,8286,166,1495,1,0,1,0
212,3056,5288,74,997273,8313,166,1495,1,0,1,0
213,3057,5298,74,997275,8413,169,1496,1,0,1,0
214,3055,5319,76,997275,8215,164,1478,1,0,1,0
215,3056,5335,76,997275,8139,164,1478,1,0,1,0
216,3055,5352,76,997278,8258,164,1478,1,0,1,0
217,3053,5372,74,997282,8248,161,1462,1,0,1,0
218,3055,5378,74,997284,8327,161,1462,1,0,1,0
219,3054,5385,74,997282,8433,161,1462,1,0,1,0
220,3053,5388,72,997284,8187,161,1462,1,0,1,0
221,3057,5381,74,997284,8380,151,1393,1,0,1,0
222,3056,5383,74,997278,8221,158,1441,1,0,1,0
223,3058,5382,76,997280,8288,158,1441,1,0,1,0
224,3058,5383,74,997280,8086,158,1441,1,0,1,0
225,3056,5386,74,997279,8352,158,1441,1,0,1,0
226,3057,5384,74,997280,8347,158,1441,1,0,1,0
227,3057,5380,74,997281,8076,161,1462,1,0,1,0
228,3056,5378,74,997278,8309,161,1462,1,0,1,0
229,3056,5376,74,997279,8282,161,1462,1,0,1,0
230,3059,5362,72,997283,8204,164,1478,1,0,1,0
231,3058,5354,72,997284,8491,168,1494,1,0,1,0
232,3061,5337,72,997283,8280,164,1478,1,0,1,0
233,3062,5322,72,997283,8109,168,1494,1,0,1,0
234,3060,5315,72,997281,8228,171,1499,1,0,1,0
235,3062,5302,72,997276,8253,174,1503,1,0,1,0
236,3061,5297,72,997272,8251,177,1508,1,0,1,0
237,3064,5288,72,997274,8218,174,1503,1,0,1,0
238,3064,5282,72,997272,8060,177,1508,1,0,1,0
239,3063,5282,72,997271,8071,174,1503,1,0,1,0
240,3063,5288,74,997275,8146,174,1503,1,0,1,0
241,3062,5306,74,997279,8364,170,1498,1,0,1,0
242,3062,5344,74,997280,8258,170,1498,1,0,1,0
243,3060,5390,74,997281,8518,166,1495,1,0,1,0
244,3061,5434,74,997272,8629,161,1462,1,0,1,0
245,3062,5473,74,997270,9184,158,1441,1,0,1,0
246,3064,5504,72,997270,8368,152,1404,1,0,1,0
247,3067,5521,72,997269,8279,152,1404,1,0,1,0
248,3067,5528,72,997270,8378,150,1389,1,0,1,0
249,3068,5521,72,997272,8290,150,1389,1,0,1,0
250,3065,5506,72,997272,8635,153,1408,1,0,1,0
251,3064,5484,72,997271,8485,153,1408,1,0,1,0
252,3065,5458,74,997272,8278,153,1408,1,0,1,0
253,3063,5435,72,997275,8211,153,1408,1,0,1,0
254,3067,5402,72,997283,8329,156,1425,1,0,1,0
255,3069,5381,72,997280,8420,156,1425,1,0,1,0
0,3068,5371,72,997279,8542,155,1420,1,0,1,0
1,3070,5359,72,997276,8660,158,1441,1,0,1,0
2,3068,5358,70,997274,8555,161,1462,1,0,1,0
3,3068,5352,70,997270,8678,161,1462,1,0,1,0
4,3068,5347,72,997269,8546,153,1408,1,0,1,0
5,3068,5349,72,997272,8629,161,1462,1,0,1,0
6,3070,5348,72,997271,8478,161,1462,1,0,1,0
7,3070,5351,72,997272,8191,161,1462,1,0,1,0
8,3073,5354,72,997269,8664,161,1462,1,0,1,0
9,3073,5353,72,997264,8305,161,1462,1,0,1,0
10,3073,5351,72,997259,8483,161,1462,1,0,1,0
11,3073,5344,72,997258,8906,157,1436,1,0,1,0
12,3071,5339,70,997262,9323,164,1478,1,0,1,0
13,3071,5335,65,997265,8616,157,1436,1,0,1,0
14,3071,5334,49,997269,8345,164,1478,1,0,1,0
15,3070,5337,49,997265,8572,161,1462,1,0,1,0
16,3071,5339,45,997267,9858,164,1478,1,0,1,0
17,3071,5344,45,997268,9198,161,1462,1,0,1,0
18,3073,5347,47,997270,8548,161,1462,1,0,1,0
19,3074,5357,45,997273,8709,157,1436,1,0,1,0
20,3075,5376,47,997279,8478,153,1408,1,0,1,0
21,3075,5407,47,997279,8305,153,1408,1,0,1,0
22,3072,5456,47,997279,8613,135,1291,1,0,1,0
23,3074,5504,47,997279,8500,143,1341,1,0,1,0
24,3072,5548,40,997276,8476,152,1404,1,0,1,0
25,3070,5580,42,997271,8336,136,1299,1,0,1,0
26,3070,5582,45,997269,8484,134,1285,1,0,1,0
27,3067,5564,45,997264,8268,133,1274,1,0,1,0
28,3067,5525,47,997263,8448,133,1274,1,0,1,0
29,3069,5470,47,997261,8246,140,1324,1,0,1,0
30,3070,5420,47,997256,8157,143,1341,1,0,1,0
31,3071,5376,47,997251,8442,148,1376,1,0,1,0
32,3071,5342,42,997249,8341,151,1393,1,0,1,0
33,3068,5319,42,997254,8432,161,1462,1,0,1,0
34,3067,5295,45,997258,8527,161,1462,1,0,1,0
35,3067,5275,45,997256,8544,166,1495,1,0,1,0
36,3068,5259,47,997257,8189,166,1495,1,0,1,0
37,3070,5245,58,997255,8156,169,1496,1,0,1,0
38,3070,5244,61,997250,8201,166,1495,1,0,1,0
39,3070,5256,61,997251,9152,169,1496,1,0,1,0
40,3070,5278,67,997250,8373,169,1496,1,0,1,0
41,3070,5304,67,997254,8056,169,1496,1,0,1,0
42,3070,5333,67,997256,8159,166,1495,1,0,1,0
43,3069,5378,63,997253,8120,161,1458,1,0,1,0
44,3069,5432,67,997255,8265,150,1389,1,0,1,0
45,3069,5498,70,997258,8204,146,1360,1,0,1,0
46,3068,5567,72,997264,8131,139,1313,1,0,1,0
47,3069,5615,74,997264,8180,134,1281,1,0,1,0
48,3069,5643,74,997265,8122,131,1266,1,0,1,0
49,3069,5645,74,997263,8344,126,1231,1,0,1,0
50,3069,5627,70,997260,8321,127,1238,1,0,1,0
51,3070,5590,63,997258,8149,127,1238,1,0,1,0
52,3072,5548,61,997257,8639,133,1274,1,0,1,0
53,3074,5510,70,997255,8480,130,1255,1,0,1,0
54,3078,5478,70,997254,8410,134,1285,1,0,1,0
55,3080,5453,72,997251,8122,136,1299,1,0,1,0
56,3081,5433,72,997255,8750,125,1224,1,0,1,0
57,3082,5412,70,997253,8472,143,1341,1,0,1,0
58,3083,5385,72,997246,8214,140,1324,1,0,1,0
59,3083,5361,72,997247,8331,140,1321,1,0,1,0
60,3084,5335,72,997252,8220,145,1356,1,0,1,0
61,3084,5314,72,997255,8290,148,1372,1,0,1,0
62,3081,5304,72,997259,8467,148,1372,1,0,1,0
63,3081,5292,70,997255,8310,150,1389,1,0,1,0
64,3081,5280,72,997252,8272,150,1389,1,0,1,0
65,3084,5266,72,997251,8346,150,1389,1,0,1,0
66,3085,5255,72,997253,8092,150,1389,1,0,1,0
67,3087,5248,70,997254,8291,152,1404,1,0,1,0
68,3086,5247,72,997251,8200,152,1404,1,0,1,0
69,3083,5262,72,997252,8106,150,1389,1,0,1,0
70,3085,5280,72,997251,8388,150,1389,1,0,1,0
71,3085,5307,72,997248,8389,147,1367,1,0,1,0
72,3087,5339,72,997251,8269,145,1352,1,0,1,0
73,3089,5372,70,997254,8115,138,1307,1,0,1,0
74,3089,5400,70,997254,8402,135,1291,1,0,1,0
75,3089,5434,72,997251,8453,131,1266,1,0,1,0
76,3087,5466,72,997252,8192,129,1252,1,0,1,0
77,3088,5484,72,997255,8135,125,1224,1,0,1,0
78,3087,5495,72,997251,8337,125,1224,1,0,1,0
79,3087,5491,72,997250,8179,122,1207,1,0,1,0
80,3089,5474,70,997251,8211,122,1207,1,0,1,0
81,3091,5456,72,997252,8156,125,1224,1,0,1,0
82,3092,5441,72,997250,8135,125,1224,1,0,1,0
83,3094,5425,67,997249,8153,125,1224,1,0,1,0
84,3094,5416,67,997252,8323,125,1224,1,0,1,0
85,3090,5412,67,997255,8157,127,1238,1,0,1,0
86,3087,5407,70,997252,8204,127,1238,1,0,1,0
87,3086,5398,72,997252,8407,129,1252,1,0,1,0
88,3084,5386,72,997252,8216,129,1252,1,0,1,0
89,3085,5371,74,997248,8474,129,1252,1,0,1,0
90,3086,5356,74,997240,8306,127,1238,1,0,1,0
91,3087,5340,74,997233,8134,129,1252,1,0,1,0
92,3086,5332,72,997238,8187,131,1266,1,0,1,0
93,3086,5325,74,997238,8252,131,1266,1,0,1,0
94,3086,5321,74,997237,8135,131,1266,1,0,1,0
95,3085,5324,74,997237,8014,131,1266,1,0,1,0
96,3084,5331,74,997235,8204,131,1266,1,0,1,0
97,3083,5344,72,997233,8021,131,1266,1,0,1,0
98,3083,5365,72,997237,8433,127,1235,1,0,1,0
99,3082,5392,70,997238,8333,122,1207,1,0,1,0
100,3083,5424,67,997241,9243,122,1207,1,0,1,0
101,3083,5454,67,997241,8372,118,1181,1,0,1,0
102,3086,5477,70,997233,8314,118,1181,1,0,1,0
103,3086,5497,70,997231,8523,118,1181,1,0,1,0
104,3088,5495,72,997227,8145,118,1181,1,0,1,0
105,3088,5485,70,997227,8160,117,1168,1,0,1,0
106,3087,5465,70,997223,8221,117,1168,1,0,1,0
107,3087,5432,70,997218,8322,120,1191,1,0,1,0
108,3090,5394,70,997221,9062,122,1204,1,0,1,0
109,3091,5364,70,997228,8402,122,1204,1,0,1,0
110,3091,5339,70,997231,8300,124,1220,1,0,1,0
111,3091,5320,70,997231,8301,129,1252,1,0,1,0
112,3088,5308,72,997236,8273,129,1252,1,0,1,0
113,3089,5292,70,997233,8209,131,1266,1,0,1,0
114,3093,5273,67,997231,8456,134,1281,1,0,1,0
115,3095,5259,67,997228,8270,138,1307,1,0,1,0
116,3096,5251,70,997228,8206,136,1295,1,0,1,0
117,3097,5244,72,997224,8345,140,1321,1,0,1,0
118,3094,5247,72,997227,8469,140,1321,1,0,1,0
119,3094,5246,70,997229,8433,140,1321,1,0,1,0
120,3094,5249,72,997231,8205,143,1341,1,0,1,0
121,3092,5254,72,997232,8217,140,1321,1,0,1,0
122,3091,5260,72,997228,8169,143,1341,1,0,1,0
123,3091,5261,72,997222,8355,147,1367,1,0,1,0
124,3092,5259,72,997219,8202,143,1341,1,0,1,0
125,3094,5256,70,997221,9305,143,1341,1,0,1,0
126,3096,5249,67,997227,8286,147,1367,1,0,1,0
127,3094,5250,67,997228,8241,147,1367,1,0,1,0
128,3090,5256,67,997229,8363,147,1367,1,0,1,0
129,3090,5256,70,997227,8345,147,1367,1,0,1,0
130,3091,5256,70,997225,8214,147,1367,1,0,1,0
131,3092,5256,72,997223,8243,152,1404,1,0,1,0
132,3095,5247,70,997221,8275,152,1404,1,0,1,0
133,3094,5243,72,997215,8514,156,1429,1,0,1,0
134,3092,5245,72,997211,8549,156,1429,1,0,1,0
135,3090,5244,72,997211,8513,156,1429,1,0,1,0
136,3090,5241,72,997214,8609,156,1429,1,0,1,0
137,3088,5242,70,997219,8508,156,1429,1,0,1,0
138,3090,5234,72,997215,8304,156,1429,1,0,1,0
139,3092,5235,72,997216,8281,152,1404,1,0,1,0
140,3092,5248,72,997216,8202,152,1404,1,0,1,0
141,3091,5266,74,997214,8359,150,1389,1,0,1,0
142,3092,5290,70,997217,8411,150,1389,1,0,1,0
143,3091,5321,72,997216,8357,147,1367,1,0,1,0
144,3089,5361,72,997220,8415,145,1352,1,0,1,0
145,3091,5387,72,997223,8221,138,1307,1,0,1,0
146,3092,5398,72,997221,8272,142,1338,1,0,1,0
147,3094,5387,72,997219,8233,140,1321,1,0,1,0
148,3097,5356,72,997220,8479,140,1321,1,0,1,0
149,3099,5322,72,997218,8561,140,1321,1,0,1,0
150,3096,5295,72,997225,8226,145,1356,1,0,1,0
151,3097,5263,72,997221,8539,148,1372,1,0,1,0
152,3098,5237,70,997221,8271,148,1372,1,0,1,0
153,3097,5219,70,997220,8260,150,1389,1,0,1,0
154,3102,5193,61,997218,8632,150,1389,1,0,1,0
155,3099,5186,58,997218,8271,152,1404,1,0,1,0
156,3100,5173,54,997218,8457,152,1404,1,0,1,0
157,3101,5157,52,997218,8193,152,1404,1,0,1,0
158,3100,5150,47,997222,8594,157,1436,1,0,1,0
159,3103,5145,45,997224,8624,155,1420,1,0,1,0
160,3105,5150,45,997224,8817,152,1400,0,1,0,1
161,3107,5169,45,997225,9341,148,1372,0,1,0,1
162,3108,5198,45,997224,8147,152,1400,0,1,0,1
163,3109,5228,47,997227,8221,148,1372,0,1,0,1
164,3111,5257,42,997231,8378,145,1356,0,1,0,1
165,3111,5287,45,997226,8464,142,1338,0,1,0,1
166,3111,5307,47,997227,8421,140,1321,0,1,0,1
167,3112,5321,49,997230,8444,138,1307,0,1,0,1
168,3114,5326,49,997229,8450,138,1307,0,1,0,1
169,3116,5329,45,997229,8322,134,1281,0,1,0,1
170,3117,5331,47,997223,8451,134,1281,0,1,0,1
171,3117,5334,49,997218,9411,134,1281,0,1,0,1
172,3117,5336,47,997214,8332,131,1266,0,1,0,1
173,3117,5320,49,997213,8505,131,1266,0,1,0,1
174,3118,5294,52,997213,8635,135,1291,0,1,0,1
175,3119,5251,52,997215,8494,140,1324,0,1,0,1
176,3118,5202,49,997213,8372,140,1324,0,1,0,1
177,3118,5156,47,997216,8274,147,1367,0,1,0,1
178,3116,5121,45,997216,8535,145,1356,0,1,0,1
179,3114,5097,52,997213,8482,148,1372,0,1,0,1
180,3114,5080,49,997210,9308,155,1420,0,1,0,1
181,3114,5071,49,997205,8348,151,1393,0,1,0,1
182,3116,5061,52,997205,8272,155,1420,0,1,0,1
183,3116,5056,52,997207,8977,157,1436,0,1,0,1
184,3116,5056,54,997202,8781,157,1436,0,1,0,1
185,3117,5053,54,997204,8444,157,1436,0,1,0,1
186,3115,5055,54,997205,8458,157,1436,0,1,0,1
187,3115,5060,54,997206,8443,157,1436,0,1,0,1
188,3114,5063,56,997204,8410,157,1436,0,1,0,1
189,3115,5066,49,997198,9813,161,1462,0,1,0,1
190,3115,5072,54,997200,8181,157,1436,0,1,0,1
191,3119,5069,45,997200,8199,157,1436,0,1,0,1
192,3119,5075,45,997205,8233,157,1436,0,1,0,1
193,3116,5089,47,997205,8304,157,1436,0,1,0,1
194,3117,5095,58,997208,9169,157,1436,0,1,0,1
195,3113,5105,56,997209,8304,155,1420,0,1,0,1
196,3113,5103,61,997206,8576,155,1420,0,1,0,1
197,3116,5093,63,997204,8254,155,1420,0,1,0,1
198,3116,5093,61,997206,8306,155,1420,0,1,0,1
199,3117,5097,61,997206,8276,151,1393,0,1,0,1
200,3115,5117,61,997209,8187,151,1393,0,1,0,1
201,3114,5158,61,997210,8172,143,1345,0,1,0,1
202,3115,5210,61,997208,8252,143,1345,0,1,0,1
203,3117,5269,61,997213,8287,140,1324,0,1,0,1
204,3119,5322,63,997216,8245,133,1277,0,1,0,1
205,3120,5365,61,997215,8145,131,1262,0,1,0,1
206,3122,5381,63,997221,8606,129,1248,0,1,0,1
207,3124,5380,61,997223,8501,127,1235,0,1,0,1
208,3124,5373,61,997227,8227,127,1238,0,1,0,1
209,3126,5350,63,997225,8245,127,1238,0,1,0,1
210,3128,5325,65,997225,8441,129,1252,0,1,0,1
211,3129,5299,67,997223,8350,115,1159,0,1,0,1
212,3133,5262,67,997223,8406,117,1174,0,1,0,1
213,3134,5227,67,997219,8527,117,1174,0,1,0,1
214,3136,5197,67,997215,8608,122,1201,0,1,0,1
215,3136,5175,67,997214,8431,124,1215,0,1,0,1
216,3137,5152,67,997213,8303,128,1242,0,1,0,1
217,3138,5135,67,997217,8158,126,1231,0,1,0,1
218,3140,5124,70,997215,8374,126,1231,0,1,0,1
219,3143,5121,70,997220,8390,126,1231,0,1,0,1
220,3145,5133,70,997221,8386,129,1248,0,1,0,1
221,3145,5158,70,997219,8464,127,1235,0,1,0,1
222,3147,5186,67,997220,9118,121,1198,0,1,0,1
223,3149,5212,67,997220,8413,121,1198,0,1,0,1
224,3150,5239,67,997220,8326,115,1159,0,1,0,1
225,3153,5254,67,997220,8287,113,1147,0,1,0,1
226,3154,5257,67,997221,8695,111,1134,0,1,0,1
227,3154,5253,70,997220,8265,111,1134,0,1,0,1
228,3152,5238,67,997221,8117,111,1134,0,1,0,1
229,3152,5221,67,997218,8612,111,1134,0,1,0,1
230,3152,5203,67,997223,8472,111,1134,0,1,0,1
231,3154,5180,67,997219,8530,115,1159,0,1,0,1
232,3156,5160,67,997219,8387,115,1159,0,1,0,1
233,3155,5140,67,997216,8367,115,1159,0,1,0,1
234,3156,5115,67,997216,8306,117,1174,0,1,0,1
235,3154,5100,67,997214,8180,121,1198,0,1,0,1
236,3154,5086,70,997214,8264,124,1215,0,1,0,1
237,3155,5074,67,997212,9179,127,1235,0,1,0,1
238,3155,5071,67,997214,8491,124,1215,0,1,0,1
239,3157,5065,67,997216,8700,126,1231,0,1,0,1
240,3158,5065,67,997222,8517,126,1231,0,1,0,1
241,3160,5061,67,997219,8314,126,1231,0,1,0,1
242,3160,5056,67,997217,8408,129,1248,0,1,0,1
243,3159,5050,67,997216,8498,129,1248,0,1,0,1
244,3161,5036,67,997211,8546,129,1248,0,1,0,1
